  N levels =   24          CBMF=    17.626     SST=   10.66 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.630       4.286154     0.048    0.00       1.399
    950.0     3.535       4.126041     0.051    0.00       1.612
    900.0    -0.001       3.086527     0.053    0.00       1.558
    850.0    -3.650       2.323417     0.056    0.00       1.520
    800.0    -7.097       1.459698     0.057    0.00       1.588
    750.0   -10.545       0.787830     0.059    0.00       1.594
    700.0   -14.347       0.401116     0.060    0.00       1.540
    650.0   -18.582       0.196544     0.061    0.00       1.421
    600.0   -23.306       0.096859     0.063    0.00       1.261
    550.0   -28.585       0.051436     0.066    0.00       1.084
    500.0   -34.478       0.031405     0.069    0.00       1.004
    450.0   -41.048       0.023158     0.073    0.00       1.043
    400.0   -48.374       0.018985     0.077    0.00       0.962
    350.0   -56.552       0.017203     0.085    0.00       0.833
    300.0   -65.698       0.010191     0.096    0.00       0.590
    250.0   -73.044       0.004111     0.117    0.00       0.301
    200.0   -70.009       0.001000     0.153    0.00       0.084
    150.0   -70.621       0.001000     0.202    0.00       0.009
    100.0   -69.426       0.001000     0.405    0.00      -0.025
     80.0   -66.343       0.001000     0.755    0.00      -0.045
     60.0   -58.882       0.001000     2.042    0.00      -0.095
     40.0   -49.052       0.001000     5.238    0.00      -0.161
     30.0   -41.400       0.001000     8.440    0.00      -0.212
     25.0   -26.347       0.001000    10.124    0.00      -0.312
