 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.248                  3.057                  0.633              
   950.000                 -0.850                  2.899                  0.802              
   900.000                 -4.609                  2.067                  0.738              
   850.000                 -8.150                  1.376                  0.659              
   800.000                -11.781                  0.866                  0.544              
   750.000                -15.561                  0.488                  0.401              
   700.000                -19.588                  0.257                  0.290              
   650.000                -24.040                  0.128                  0.223              
   600.000                -28.912                  0.061                  0.190              
   550.000                -34.270                  0.026                  0.168              
   500.000                -40.303                  0.020                  0.208              
   450.000                -46.971                  0.017                  0.347              
   400.000                -54.292                  0.015                  0.587              
   350.000                -62.391                  0.014                  0.910              
   300.000                -71.004                  0.005                  1.006              
   250.000                -74.807                  0.003                  1.000              
   200.000                -73.265                  0.001                  0.188              
   150.000                -73.818                  0.001                  0.153              
   100.000                -72.048                  0.001                  0.086              
    80.000                -68.618                  0.001                  0.046              
    60.000                -60.906                  0.001                  0.014              
    40.000                -50.662                  0.001                  0.003              
    30.000                -42.429                  0.001                  0.001              
    25.000                -26.094                  0.001                  0.000              
