 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.981                  2.989                  0.633              
   950.000                 -1.117                  2.829                  0.808              
   900.000                 -4.901                  2.010                  0.728              
   850.000                 -8.458                  1.344                  0.637              
   800.000                -12.120                  0.846                  0.528              
   750.000                -15.896                  0.437                  0.390              
   700.000                -19.875                  0.227                  0.276              
   650.000                -24.340                  0.125                  0.205              
   600.000                -29.248                  0.064                  0.164              
   550.000                -34.638                  0.025                  0.129              
   500.000                -40.674                  0.020                  0.165              
   450.000                -47.339                  0.017                  0.273              
   400.000                -54.653                  0.014                  0.478              
   350.000                -62.735                  0.013                  0.919              
   300.000                -71.317                  0.004                  0.997              
   250.000                -74.969                  0.003                  1.003              
   200.000                -73.597                  0.001                  0.189              
   150.000                -74.151                  0.001                  0.154              
   100.000                -72.282                  0.001                  0.079              
    80.000                -68.806                  0.001                  0.039              
    60.000                -61.054                  0.001                  0.011              
    40.000                -50.762                  0.001                  0.002              
    30.000                -42.491                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
