  N levels =   24          CBMF=    20.780     SST=    7.88 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.760       3.390450     0.048    0.00       0.985
    950.0     0.674       3.216054     0.051    0.00       1.360
    900.0    -3.143       2.404009     0.053    0.00       1.398
    850.0    -6.684       1.654486     0.056    0.00       1.501
    800.0   -10.284       1.042894     0.057    0.00       1.634
    750.0   -13.960       0.527497     0.059    0.00       1.612
    700.0   -17.825       0.267118     0.060    0.00       1.484
    650.0   -22.236       0.127519     0.061    0.00       1.311
    600.0   -27.068       0.060011     0.063    0.00       1.095
    550.0   -32.452       0.028133     0.066    0.00       0.820
    500.0   -38.491       0.020062     0.069    0.00       0.668
    450.0   -45.136       0.017166     0.073    0.00       0.663
    400.0   -52.413       0.012673     0.077    0.00       0.519
    350.0   -60.510       0.010629     0.085    0.00       0.430
    300.0   -69.543       0.005870     0.096    0.00       0.170
    250.0   -74.205       0.003436     0.117    0.00       0.031
    200.0   -72.957       0.001000     0.153    0.00       0.016
    150.0   -73.992       0.001000     0.202    0.00       0.002
    100.0   -73.071       0.001000     0.405    0.00      -0.000
     80.0   -70.502       0.001000     0.755    0.00      -0.005
     60.0   -64.071       0.001000     2.042    0.00      -0.018
     40.0   -55.435       0.001000     5.238    0.00      -0.035
     30.0   -48.963       0.001000     8.440    0.00      -0.048
     25.0   -37.498       0.001000    10.124    0.00      -0.072
