 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.992                  2.991                  0.627              
   950.000                 -1.106                  2.832                  0.799              
   900.000                 -4.889                  2.014                  0.731              
   850.000                 -8.444                  1.347                  0.642              
   800.000                -12.104                  0.851                  0.529              
   750.000                -15.894                  0.448                  0.388              
   700.000                -19.885                  0.218                  0.274              
   650.000                -24.314                  0.117                  0.207              
   600.000                -29.215                  0.064                  0.171              
   550.000                -34.614                  0.025                  0.139              
   500.000                -40.649                  0.019                  0.176              
   450.000                -47.316                  0.016                  0.294              
   400.000                -54.634                  0.014                  0.515              
   350.000                -62.724                  0.013                  0.945              
   300.000                -71.304                  0.004                  1.004              
   250.000                -74.962                  0.003                  1.000              
   200.000                -73.589                  0.001                  0.196              
   150.000                -74.143                  0.001                  0.160              
   100.000                -72.276                  0.001                  0.086              
    80.000                -68.801                  0.001                  0.044              
    60.000                -61.049                  0.001                  0.012              
    40.000                -50.758                  0.001                  0.003              
    30.000                -42.488                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
