 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.306                  3.073                  0.655              
   950.000                 -0.792                  2.914                  0.827              
   900.000                 -4.546                  2.084                  0.740              
   850.000                 -8.081                  1.388                  0.662              
   800.000                -11.708                  0.878                  0.556              
   750.000                -15.498                  0.506                  0.421              
   700.000                -19.547                  0.247                  0.313              
   650.000                -23.953                  0.117                  0.241              
   600.000                -28.806                  0.058                  0.197              
   550.000                -34.181                  0.026                  0.172              
   500.000                -40.224                  0.020                  0.206              
   450.000                -46.895                  0.018                  0.332              
   400.000                -54.217                  0.015                  0.535              
   350.000                -62.319                  0.014                  0.806              
   300.000                -70.933                  0.005                  0.963              
   250.000                -74.757                  0.003                  1.013              
   200.000                -73.129                  0.001                  0.182              
   150.000                -73.646                  0.001                  0.128              
   100.000                -71.852                  0.001                  0.067              
    80.000                -68.464                  0.001                  0.036              
    60.000                -60.825                  0.001                  0.011              
    40.000                -50.606                  0.001                  0.002              
    30.000                -42.400                  0.001                  0.001              
    25.000                -26.101                  0.001                  0.000              
