 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.725                  3.368                  0.635              
   950.000                  0.640                  3.192                  0.802              
   900.000                 -3.156                  2.376                  0.745              
   850.000                 -6.660                  1.623                  0.667              
   800.000                -10.247                  1.050                  0.548              
   750.000                -13.985                  0.596                  0.393              
   700.000                -17.932                  0.291                  0.277              
   650.000                -22.267                  0.161                  0.208              
   600.000                -27.143                  0.078                  0.173              
   550.000                -32.488                  0.036                  0.157              
   500.000                -38.537                  0.025                  0.191              
   450.000                -45.264                  0.022                  0.340              
   400.000                -52.571                  0.016                  0.597              
   350.000                -60.649                  0.012                  0.771              
   300.000                -69.627                  0.006                  1.006              
   250.000                -74.228                  0.003                  0.999              
   200.000                -72.988                  0.001                  0.178              
   150.000                -74.023                  0.001                  0.153              
   100.000                -73.098                  0.001                  0.093              
    80.000                -70.524                  0.001                  0.053              
    60.000                -64.088                  0.001                  0.017              
    40.000                -55.447                  0.001                  0.004              
    30.000                -48.970                  0.001                  0.001              
    25.000                -37.496                  0.001                  0.000              
