  N levels =   24          CBMF=    14.316     SST=   14.87 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    12.070       6.068992     0.048    0.00       1.221
    950.0     7.946       5.872795     0.051    0.00       1.372
    900.0     4.778       4.299083     0.053    0.00       1.331
    850.0     1.321       3.200385     0.056    0.00       1.315
    800.0    -2.106       2.216877     0.057    0.00       1.437
    750.0    -5.172       1.276126     0.059    0.00       1.531
    700.0    -8.573       0.701788     0.060    0.00       1.529
    650.0   -12.373       0.373663     0.061    0.00       1.407
    600.0   -16.751       0.207493     0.063    0.00       1.205
    550.0   -21.867       0.136372     0.066    0.00       1.004
    500.0   -27.798       0.113986     0.069    0.00       0.883
    450.0   -34.529       0.110899     0.073    0.00       0.904
    400.0   -42.029       0.101882     0.077    0.00       0.943
    350.0   -50.333       0.059218     0.085    0.00       0.767
    300.0   -59.650       0.021399     0.096    0.00       0.605
    250.0   -69.918       0.006587     0.117    0.00       0.228
    200.0   -67.659       0.001000     0.153    0.00       0.043
    150.0   -69.486       0.001000     0.202    0.00      -0.037
    100.0   -70.605       0.001000     0.405    0.00      -0.025
     80.0   -70.165       0.001000     0.755    0.00      -0.030
     60.0   -66.979       0.001000     2.042    0.00      -0.062
     40.0   -62.857       0.001000     5.238    0.00      -0.103
     30.0   -61.411       0.001000     8.440    0.00      -0.118
     25.0   -62.199       0.001000    10.124    0.00      -0.109
