 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.650                  3.171                  0.652              
   950.000                 -0.449                  3.013                  0.822              
   900.000                 -4.182                  2.173                  0.740              
   850.000                 -7.715                  1.458                  0.668              
   800.000                -11.322                  0.912                  0.559              
   750.000                -15.061                  0.509                  0.418              
   700.000                -19.071                  0.271                  0.308              
   650.000                -23.510                  0.135                  0.235              
   600.000                -28.360                  0.063                  0.196              
   550.000                -33.708                  0.029                  0.179              
   500.000                -39.734                  0.021                  0.218              
   450.000                -46.404                  0.019                  0.360              
   400.000                -53.716                  0.016                  0.584              
   350.000                -61.803                  0.015                  0.814              
   300.000                -70.554                  0.005                  1.014              
   250.000                -74.514                  0.003                  1.005              
   200.000                -72.721                  0.001                  0.162              
   150.000                -73.225                  0.001                  0.124              
   100.000                -71.537                  0.001                  0.072              
    80.000                -68.198                  0.001                  0.039              
    60.000                -60.563                  0.001                  0.012              
    40.000                -50.429                  0.001                  0.003              
    30.000                -42.297                  0.001                  0.001              
    25.000                -26.127                  0.001                  0.000              
