 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.613                  3.336                  0.626              
   950.000                  0.525                  3.161                  0.792              
   900.000                 -3.314                  2.343                  0.742              
   850.000                 -6.856                  1.611                  0.660              
   800.000                -10.437                  1.016                  0.541              
   750.000                -14.092                  0.536                  0.384              
   700.000                -17.997                  0.303                  0.268              
   650.000                -22.411                  0.161                  0.198              
   600.000                -27.245                  0.095                  0.163              
   550.000                -32.623                  0.043                  0.140              
   500.000                -38.563                  0.024                  0.167              
   450.000                -45.263                  0.025                  0.299              
   400.000                -52.695                  0.025                  0.530              
   350.000                -60.896                  0.016                  0.783              
   300.000                -69.738                  0.006                  1.001              
   250.000                -74.290                  0.003                  0.999              
   200.000                -73.101                  0.001                  0.188              
   150.000                -74.133                  0.001                  0.163              
   100.000                -73.182                  0.001                  0.097              
    80.000                -70.589                  0.001                  0.054              
    60.000                -64.140                  0.001                  0.017              
    40.000                -55.484                  0.001                  0.004              
    30.000                -48.994                  0.001                  0.001              
    25.000                -37.490                  0.001                  0.000              
