  N levels =   24          CBMF=    14.351     SST=   14.81 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    12.027       6.021328     0.048    0.00       1.130
    950.0     7.903       5.827177     0.051    0.00       1.293
    900.0     4.709       4.281226     0.053    0.00       1.281
    850.0     1.238       3.175125     0.056    0.00       1.307
    800.0    -2.204       2.189302     0.057    0.00       1.472
    750.0    -5.284       1.246941     0.059    0.00       1.587
    700.0    -8.688       0.675614     0.060    0.00       1.566
    650.0   -12.486       0.353867     0.061    0.00       1.413
    600.0   -16.859       0.193237     0.063    0.00       1.167
    550.0   -21.967       0.124769     0.066    0.00       0.933
    500.0   -27.890       0.102275     0.069    0.00       0.790
    450.0   -34.628       0.098185     0.073    0.00       0.832
    400.0   -42.125       0.096987     0.077    0.00       0.856
    350.0   -50.445       0.055841     0.085    0.00       0.696
    300.0   -59.748       0.022758     0.096    0.00       0.533
    250.0   -69.778       0.006730     0.117    0.00       0.102
    200.0   -66.329       0.001000     0.153    0.00       0.009
    150.0   -67.594       0.001000     0.202    0.00      -0.019
    100.0   -68.884       0.001000     0.405    0.00      -0.014
     80.0   -68.973       0.001000     0.755    0.00      -0.014
     60.0   -66.916       0.001000     2.042    0.00      -0.021
     40.0   -64.638       0.001000     5.238    0.00      -0.028
     30.0   -65.187       0.001000     8.440    0.00      -0.026
     25.0   -70.171       0.001000    10.124    0.00      -0.010
