  N levels =   24          CBMF=    20.411     SST=    8.95 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.946       3.742702     0.048    0.00       1.166
    950.0     1.854       3.562634     0.051    0.00       1.441
    900.0    -1.928       2.709999     0.053    0.00       1.446
    850.0    -5.475       1.911281     0.056    0.00       1.488
    800.0    -8.964       1.174722     0.057    0.00       1.599
    750.0   -12.461       0.635548     0.059    0.00       1.603
    700.0   -16.368       0.319558     0.060    0.00       1.501
    650.0   -20.630       0.203613     0.061    0.00       1.354
    600.0   -25.455       0.099909     0.063    0.00       1.153
    550.0   -30.697       0.056128     0.066    0.00       0.940
    500.0   -36.647       0.036714     0.069    0.00       0.824
    450.0   -43.381       0.063599     0.073    0.00       0.836
    400.0   -50.835       0.077498     0.077    0.00       0.738
    350.0   -59.033       0.018601     0.085    0.00       0.604
    300.0   -67.889       0.007405     0.096    0.00       0.368
    250.0   -73.867       0.003617     0.117    0.00       0.122
    200.0   -72.090       0.001000     0.153    0.00       0.042
    150.0   -73.032       0.001000     0.202    0.00       0.006
    100.0   -72.264       0.001000     0.405    0.00      -0.003
     80.0   -69.816       0.001000     0.755    0.00      -0.011
     60.0   -63.501       0.001000     2.042    0.00      -0.032
     40.0   -55.029       0.001000     5.238    0.00      -0.060
     30.0   -48.707       0.001000     8.440    0.00      -0.081
     25.0   -37.561       0.001000    10.124    0.00      -0.119
