  N levels =   24          CBMF=    14.248     SST=   15.05 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    12.274       6.135645     0.048    0.00       1.109
    950.0     8.149       5.940909     0.051    0.00       1.275
    900.0     4.971       4.376963     0.053    0.00       1.271
    850.0     1.502       3.266892     0.056    0.00       1.307
    800.0    -1.941       2.267769     0.057    0.00       1.485
    750.0    -5.009       1.299991     0.059    0.00       1.606
    700.0    -8.394       0.707772     0.060    0.00       1.577
    650.0   -12.166       0.371262     0.061    0.00       1.412
    600.0   -16.509       0.201977     0.063    0.00       1.153
    550.0   -21.593       0.129152     0.066    0.00       0.908
    500.0   -27.498       0.104201     0.069    0.00       0.764
    450.0   -34.222       0.097881     0.073    0.00       0.816
    400.0   -41.708       0.098030     0.077    0.00       0.838
    350.0   -50.045       0.064649     0.085    0.00       0.682
    300.0   -59.372       0.023189     0.096    0.00       0.515
    250.0   -69.528       0.006985     0.117    0.00       0.068
    200.0   -65.878       0.001000     0.153    0.00       0.004
    150.0   -67.122       0.001000     0.202    0.00      -0.012
    100.0   -68.497       0.001000     0.405    0.00      -0.009
     80.0   -68.681       0.001000     0.755    0.00      -0.008
     60.0   -66.791       0.001000     2.042    0.00      -0.012
     40.0   -64.846       0.001000     5.238    0.00      -0.016
     30.0   -65.787       0.001000     8.440    0.00      -0.014
     25.0   -71.601       0.001000    10.124    0.00      -0.003
