 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.274                  6.136                  0.684              
   950.000                  8.149                  5.941                  0.858              
   900.000                  4.971                  4.377                  0.731              
   850.000                  1.502                  3.267                  0.665              
   800.000                 -1.941                  2.268                  0.575              
   750.000                 -5.009                  1.300                  0.424              
   700.000                 -8.394                  0.708                  0.301              
   650.000                -12.166                  0.371                  0.213              
   600.000                -16.509                  0.202                  0.163              
   550.000                -21.593                  0.129                  0.151              
   500.000                -27.498                  0.104                  0.185              
   450.000                -34.222                  0.098                  0.296              
   400.000                -41.708                  0.098                  0.559              
   350.000                -50.045                  0.065                  0.842              
   300.000                -59.372                  0.023                  0.861              
   250.000                -69.528                  0.007                  0.999              
   200.000                -65.878                  0.001                  0.079              
   150.000                -67.122                  0.001                  0.065              
   100.000                -68.497                  0.001                  0.053              
    80.000                -68.681                  0.001                  0.043              
    60.000                -66.791                  0.001                  0.024              
    40.000                -64.846                  0.001                  0.012              
    30.000                -65.787                  0.001                  0.010              
    25.000                -71.601                  0.001                  0.019              
