 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.896                  3.721                  0.664              
   950.000                  1.808                  3.538                  0.835              
   900.000                 -1.909                  2.677                  0.746              
   850.000                 -5.343                  1.836                  0.680              
   800.000                 -8.818                  1.185                  0.569              
   750.000                -12.430                  0.713                  0.429              
   700.000                -16.349                  0.420                  0.316              
   650.000                -20.692                  0.248                  0.242              
   600.000                -25.490                  0.143                  0.199              
   550.000                -30.876                  0.084                  0.188              
   500.000                -36.967                  0.066                  0.229              
   450.000                -43.760                  0.063                  0.391              
   400.000                -51.126                  0.038                  0.625              
   350.000                -59.215                  0.019                  0.716              
   300.000                -68.041                  0.007                  0.995              
   250.000                -73.889                  0.004                  1.006              
   200.000                -72.156                  0.001                  0.159              
   150.000                -73.106                  0.001                  0.134              
   100.000                -72.321                  0.001                  0.079              
    80.000                -69.863                  0.001                  0.047              
    60.000                -63.541                  0.001                  0.016              
    40.000                -55.056                  0.001                  0.004              
    30.000                -48.722                  0.001                  0.002              
    25.000                -37.557                  0.001                  0.000              
