  N levels =   24          CBMF=    19.602     SST=    8.90 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.896       3.721491     0.048    0.00       1.147
    950.0     1.808       3.538105     0.051    0.00       1.430
    900.0    -1.909       2.676982     0.053    0.00       1.438
    850.0    -5.343       1.835764     0.056    0.00       1.488
    800.0    -8.818       1.185053     0.057    0.00       1.603
    750.0   -12.430       0.712836     0.059    0.00       1.605
    700.0   -16.349       0.419823     0.060    0.00       1.497
    650.0   -20.692       0.248411     0.061    0.00       1.345
    600.0   -25.490       0.142928     0.063    0.00       1.139
    550.0   -30.876       0.083711     0.066    0.00       0.925
    500.0   -36.967       0.065907     0.069    0.00       0.810
    450.0   -43.760       0.062752     0.073    0.00       0.825
    400.0   -51.126       0.038058     0.077    0.00       0.713
    350.0   -59.215       0.018512     0.085    0.00       0.584
    300.0   -68.041       0.007225     0.096    0.00       0.350
    250.0   -73.889       0.003605     0.117    0.00       0.105
    200.0   -72.156       0.001000     0.153    0.00       0.040
    150.0   -73.106       0.001000     0.202    0.00       0.003
    100.0   -72.321       0.001000     0.405    0.00      -0.003
     80.0   -69.863       0.001000     0.755    0.00      -0.011
     60.0   -63.541       0.001000     2.042    0.00      -0.032
     40.0   -55.056       0.001000     5.238    0.00      -0.060
     30.0   -48.722       0.001000     8.440    0.00      -0.081
     25.0   -37.557       0.001000    10.124    0.00      -0.119
