 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.849                  3.413                  0.633              
   950.000                  0.763                  3.238                  0.800              
   900.000                 -3.032                  2.428                  0.748              
   850.000                 -6.552                  1.667                  0.671              
   800.000                -10.142                  1.062                  0.551              
   750.000                -13.836                  0.561                  0.398              
   700.000                -17.740                  0.280                  0.282              
   650.000                -22.129                  0.133                  0.215              
   600.000                -26.923                  0.060                  0.181              
   550.000                -32.319                  0.031                  0.168              
   500.000                -38.394                  0.023                  0.206              
   450.000                -45.071                  0.019                  0.364              
   400.000                -52.349                  0.014                  0.633              
   350.000                -60.440                  0.011                  0.771              
   300.000                -69.456                  0.006                  1.002              
   250.000                -74.159                  0.003                  0.999              
   200.000                -72.887                  0.001                  0.184              
   150.000                -73.924                  0.001                  0.157              
   100.000                -73.012                  0.001                  0.096              
    80.000                -70.451                  0.001                  0.055              
    60.000                -64.029                  0.001                  0.018              
    40.000                -55.404                  0.001                  0.004              
    30.000                -48.944                  0.001                  0.002              
    25.000                -37.502                  0.001                  0.000              
