  N levels =   24          CBMF=    14.519     SST=   14.06 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    11.137       5.722176     0.048    0.00       1.575
    950.0     7.022       5.525008     0.051    0.00       1.710
    900.0     3.861       3.960668     0.053    0.00       1.635
    850.0     0.450       2.898228     0.056    0.00       1.524
    800.0    -2.946       1.989266     0.057    0.00       1.547
    750.0    -6.046       1.160372     0.059    0.00       1.566
    700.0    -9.533       0.661613     0.060    0.00       1.555
    650.0   -13.465       0.375969     0.061    0.00       1.467
    600.0   -17.995       0.228623     0.063    0.00       1.334
    550.0   -23.234       0.164954     0.066    0.00       1.179
    500.0   -29.237       0.153115     0.069    0.00       1.127
    450.0   -35.960       0.125574     0.073    0.00       1.197
    400.0   -43.404       0.086831     0.077    0.00       1.179
    350.0   -51.654       0.038851     0.085    0.00       1.043
    300.0   -60.968       0.019805     0.096    0.00       0.784
    250.0   -70.541       0.006002     0.117    0.00       0.493
    200.0   -68.604       0.001000     0.153    0.00       0.125
    150.0   -69.583       0.001000     0.202    0.00       0.013
    100.0   -68.894       0.001000     0.405    0.00      -0.043
     80.0   -66.095       0.001000     0.755    0.00      -0.071
     60.0   -58.455       0.001000     2.042    0.00      -0.147
     40.0   -48.423       0.001000     5.238    0.00      -0.247
     30.0   -40.867       0.001000     8.440    0.00      -0.323
     25.0   -26.444       0.001000    10.124    0.00      -0.467
