 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 14.332                  7.351                  0.765              
   950.000                 10.193                  7.139                  0.949              
   900.000                  7.355                  5.210                  0.787              
   850.000                  4.094                  4.007                  0.736              
   800.000                  0.796                  3.006                  0.673              
   750.000                 -2.661                  2.053                  0.613              
   700.000                 -5.805                  1.224                  0.561              
   650.000                 -9.349                  0.712                  0.511              
   600.000                -13.411                  0.410                  0.458              
   550.000                -18.201                  0.252                  0.419              
   500.000                -23.880                  0.180                  0.412              
   450.000                -30.458                  0.140                  0.432              
   400.000                -37.864                  0.111                  0.430              
   350.000                -46.210                  0.103                  0.456              
   300.000                -55.669                  0.031                  0.489              
   250.000                -66.377                  0.011                  0.725              
   200.000                -69.051                  0.001                  0.734              
   150.000                -68.147                  0.001                  0.434              
   100.000                -66.289                  0.001                  0.103              
    80.000                -63.358                  0.001                  0.030              
    60.000                -56.207                  0.001                  0.011              
    40.000                -46.874                  0.001                  0.003              
    30.000                -39.955                  0.001                  0.002              
    25.000                -26.719                  0.001                  0.000              
