 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.432                  4.252                  0.660              
   950.000                  3.342                  4.065                  0.831              
   900.000                 -0.254                  3.218                  0.734              
   850.000                 -3.649                  2.264                  0.684              
   800.000                 -7.127                  1.485                  0.566              
   750.000                -10.708                  0.836                  0.418              
   700.000                -14.466                  0.422                  0.302              
   650.000                -18.746                  0.216                  0.230              
   600.000                -23.585                  0.116                  0.191              
   550.000                -29.010                  0.067                  0.184              
   500.000                -34.998                  0.041                  0.228              
   450.000                -41.566                  0.026                  0.389              
   400.000                -48.843                  0.018                  0.626              
   350.000                -56.988                  0.014                  0.702              
   300.000                -66.082                  0.010                  0.994              
   250.000                -73.378                  0.004                  0.999              
   200.000                -71.434                  0.001                  0.144              
   150.000                -72.609                  0.001                  0.122              
   100.000                -72.607                  0.001                  0.086              
    80.000                -71.021                  0.001                  0.057              
    60.000                -65.979                  0.001                  0.022              
    40.000                -59.132                  0.001                  0.006              
    30.000                -54.639                  0.001                  0.003              
    25.000                -48.198                  0.001                  0.001              
