  N levels =   24          CBMF=    18.150     SST=   10.20 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.432       4.251544     0.048    0.00       1.068
    950.0     3.342       4.065096     0.051    0.00       1.358
    900.0    -0.254       3.218112     0.053    0.00       1.366
    850.0    -3.649       2.264479     0.056    0.00       1.445
    800.0    -7.127       1.484764     0.057    0.00       1.590
    750.0   -10.708       0.836098     0.059    0.00       1.600
    700.0   -14.466       0.422090     0.060    0.00       1.495
    650.0   -18.746       0.215679     0.061    0.00       1.328
    600.0   -23.585       0.115506     0.063    0.00       1.118
    550.0   -29.010       0.067366     0.066    0.00       0.899
    500.0   -34.998       0.041334     0.069    0.00       0.788
    450.0   -41.566       0.026211     0.073    0.00       0.794
    400.0   -48.843       0.017739     0.077    0.00       0.704
    350.0   -56.988       0.014465     0.085    0.00       0.544
    300.0   -66.082       0.009779     0.096    0.00       0.345
    250.0   -73.378       0.003907     0.117    0.00       0.056
    200.0   -71.434       0.001000     0.153    0.00       0.027
    150.0   -72.609       0.001000     0.202    0.00      -0.002
    100.0   -72.607       0.001000     0.405    0.00      -0.002
     80.0   -71.021       0.001000     0.755    0.00      -0.007
     60.0   -65.979       0.001000     2.042    0.00      -0.024
     40.0   -59.132       0.001000     5.238    0.00      -0.047
     30.0   -54.639       0.001000     8.440    0.00      -0.062
     25.0   -48.198       0.001000    10.124    0.00      -0.084
