  N levels =   24          CBMF=    14.377     SST=   14.67 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    11.799       6.005975     0.048    0.00       1.350
    950.0     7.679       5.806662     0.051    0.00       1.532
    900.0     4.544       4.206142     0.053    0.00       1.455
    850.0     1.122       3.126447     0.056    0.00       1.400
    800.0    -2.270       2.172276     0.057    0.00       1.478
    750.0    -5.329       1.275893     0.059    0.00       1.518
    700.0    -8.755       0.726640     0.060    0.00       1.479
    650.0   -12.607       0.407775     0.061    0.00       1.341
    600.0   -17.056       0.242817     0.063    0.00       1.156
    550.0   -22.235       0.169878     0.066    0.00       0.998
    500.0   -28.205       0.144649     0.069    0.00       0.953
    450.0   -34.933       0.139580     0.073    0.00       1.037
    400.0   -42.370       0.090267     0.077    0.00       1.023
    350.0   -50.634       0.046905     0.085    0.00       0.839
    300.0   -59.961       0.021986     0.096    0.00       0.689
    250.0   -70.139       0.006368     0.117    0.00       0.358
    200.0   -68.977       0.001000     0.153    0.00       0.116
    150.0   -71.824       0.001000     0.202    0.00      -0.027
    100.0   -72.372       0.001000     0.405    0.00      -0.015
     80.0   -70.802       0.001000     0.755    0.00      -0.047
     60.0   -64.871       0.001000     2.042    0.00      -0.166
     40.0   -56.007       0.001000     5.238    0.00      -0.343
     30.0   -49.158       0.001000     8.440    0.00      -0.480
     25.0   -37.547       0.001000    10.124    0.00      -0.712
