 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.964                  2.983                  0.628              
   950.000                 -1.134                  2.824                  0.802              
   900.000                 -4.919                  2.008                  0.726              
   850.000                 -8.474                  1.342                  0.634              
   800.000                -12.133                  0.851                  0.524              
   750.000                -15.931                  0.457                  0.384              
   700.000                -19.945                  0.213                  0.269              
   650.000                -24.349                  0.111                  0.200              
   600.000                -29.242                  0.061                  0.161              
   550.000                -34.645                  0.025                  0.126              
   500.000                -40.685                  0.019                  0.163              
   450.000                -47.352                  0.016                  0.271              
   400.000                -54.670                  0.014                  0.477              
   350.000                -62.758                  0.013                  0.941              
   300.000                -71.337                  0.004                  1.006              
   250.000                -74.973                  0.003                  1.001              
   200.000                -73.603                  0.001                  0.193              
   150.000                -74.158                  0.001                  0.156              
   100.000                -72.288                  0.001                  0.082              
    80.000                -68.812                  0.001                  0.041              
    60.000                -61.059                  0.001                  0.011              
    40.000                -50.767                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
