 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.610                  3.335                  0.622              
   950.000                  0.522                  3.160                  0.787              
   900.000                 -3.322                  2.347                  0.742              
   850.000                 -6.872                  1.619                  0.655              
   800.000                -10.460                  1.021                  0.538              
   750.000                -14.116                  0.523                  0.380              
   700.000                -18.003                  0.294                  0.266              
   650.000                -22.414                  0.144                  0.195              
   600.000                -27.215                  0.090                  0.161              
   550.000                -32.608                  0.047                  0.136              
   500.000                -38.566                  0.023                  0.161              
   450.000                -45.242                  0.024                  0.279              
   400.000                -52.662                  0.026                  0.505              
   350.000                -60.890                  0.017                  0.796              
   300.000                -69.735                  0.006                  0.999              
   250.000                -74.290                  0.003                  0.999              
   200.000                -73.103                  0.001                  0.192              
   150.000                -74.134                  0.001                  0.170              
   100.000                -73.182                  0.001                  0.101              
    80.000                -70.588                  0.001                  0.057              
    60.000                -64.138                  0.001                  0.018              
    40.000                -55.482                  0.001                  0.004              
    30.000                -48.989                  0.001                  0.001              
    25.000                -37.476                  0.001                  0.000              
