  N levels =   24          CBMF=    21.162     SST=    7.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.610       3.335473     0.048    0.00       0.886
    950.0     0.522       3.160482     0.051    0.00       1.332
    900.0    -3.322       2.346539     0.053    0.00       1.379
    850.0    -6.872       1.618620     0.056    0.00       1.505
    800.0   -10.460       1.020936     0.057    0.00       1.643
    750.0   -14.116       0.522510     0.059    0.00       1.601
    700.0   -18.003       0.293570     0.060    0.00       1.501
    650.0   -22.414       0.143691     0.061    0.00       1.328
    600.0   -27.215       0.089516     0.063    0.00       1.126
    550.0   -32.608       0.047067     0.066    0.00       0.766
    500.0   -38.566       0.022631     0.069    0.00       0.557
    450.0   -45.242       0.024394     0.073    0.00       0.533
    400.0   -52.662       0.025726     0.077    0.00       0.373
    350.0   -60.890       0.017154     0.085    0.00       0.361
    300.0   -69.735       0.005646     0.096    0.00       0.069
    250.0   -74.290       0.003392     0.117    0.00       0.015
    200.0   -73.103       0.001000     0.153    0.00       0.000
    150.0   -74.134       0.001000     0.202    0.00       0.002
    100.0   -73.182       0.001000     0.405    0.00       0.000
     80.0   -70.588       0.001000     0.755    0.00      -0.004
     60.0   -64.138       0.001000     2.042    0.00      -0.014
     40.0   -55.482       0.001000     5.238    0.00      -0.029
     30.0   -48.989       0.001000     8.440    0.00      -0.040
     25.0   -37.476       0.001000    10.124    0.00      -0.059
