  N levels =   24          CBMF=    17.028     SST=   12.69 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.782       5.073379     0.048    0.00       1.616
    950.0     5.672       4.900860     0.051    0.00       1.725
    900.0     2.221       3.723917     0.053    0.00       1.681
    850.0    -1.425       2.900018     0.056    0.00       1.562
    800.0    -4.756       1.870883     0.057    0.00       1.569
    750.0    -8.046       1.101052     0.059    0.00       1.566
    700.0   -11.656       0.615668     0.060    0.00       1.534
    650.0   -15.608       0.328461     0.061    0.00       1.456
    600.0   -20.038       0.180730     0.063    0.00       1.344
    550.0   -25.103       0.118132     0.066    0.00       1.240
    500.0   -31.005       0.117829     0.069    0.00       1.245
    450.0   -37.862       0.170078     0.073    0.00       1.327
    400.0   -45.551       0.150284     0.077    0.00       1.267
    350.0   -53.876       0.039571     0.085    0.00       1.077
    300.0   -63.037       0.014628     0.096    0.00       0.844
    250.0   -71.563       0.005151     0.117    0.00       0.542
    200.0   -68.955       0.001000     0.153    0.00       0.183
    150.0   -69.303       0.001000     0.202    0.00       0.036
    100.0   -68.037       0.001000     0.405    0.00      -0.034
     80.0   -65.089       0.001000     0.755    0.00      -0.054
     60.0   -57.812       0.001000     2.042    0.00      -0.102
     40.0   -48.208       0.001000     5.238    0.00      -0.166
     30.0   -40.859       0.001000     8.440    0.00      -0.215
     25.0   -26.495       0.001000    10.124    0.00      -0.311
