 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.980                  4.104                  0.679              
   950.000                  2.894                  3.919                  0.852              
   900.000                 -0.701                  3.064                  0.738              
   850.000                 -4.081                  2.137                  0.684              
   800.000                 -7.561                  1.418                  0.579              
   750.000                -11.193                  0.845                  0.446              
   700.000                -15.026                  0.452                  0.336              
   650.000                -19.295                  0.237                  0.259              
   600.000                -24.145                  0.132                  0.215              
   550.000                -29.629                  0.083                  0.203              
   500.000                -35.704                  0.056                  0.245              
   450.000                -42.278                  0.036                  0.397              
   400.000                -49.509                  0.021                  0.602              
   350.000                -57.619                  0.015                  0.715              
   300.000                -66.645                  0.009                  0.994              
   250.000                -73.399                  0.004                  1.009              
   200.000                -71.146                  0.001                  0.159              
   150.000                -72.081                  0.001                  0.132              
   100.000                -71.482                  0.001                  0.077              
    80.000                -69.141                  0.001                  0.048              
    60.000                -62.930                  0.001                  0.017              
    40.000                -54.603                  0.001                  0.005              
    30.000                -48.440                  0.001                  0.002              
    25.000                -37.627                  0.001                  0.001              
