 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.878                  5.489                  0.674              
   950.000                  6.759                  5.314                  0.846              
   900.000                  3.431                  3.993                  0.731              
   850.000                 -0.136                  2.988                  0.671              
   800.000                 -3.721                  2.073                  0.567              
   750.000                 -6.975                  1.159                  0.412              
   700.000                -10.528                  0.600                  0.291              
   650.000                -14.413                  0.285                  0.210              
   600.000                -18.750                  0.127                  0.166              
   550.000                -23.699                  0.058                  0.157              
   500.000                -29.434                  0.033                  0.194              
   450.000                -36.041                  0.032                  0.310              
   400.000                -43.549                  0.063                  0.548              
   350.000                -51.993                  0.060                  0.688              
   300.000                -61.441                  0.018                  0.956              
   250.000                -70.857                  0.006                  1.000              
   200.000                -67.991                  0.001                  0.098              
   150.000                -69.274                  0.001                  0.083              
   100.000                -70.314                  0.001                  0.065              
    80.000                -70.134                  0.001                  0.051              
    60.000                -67.579                  0.001                  0.027              
    40.000                -64.397                  0.001                  0.011              
    30.000                -63.892                  0.001                  0.008              
    25.000                -66.605                  0.001                  0.009              
