 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.765                  4.701                  0.733              
   950.000                  4.664                  4.539                  0.914              
   900.000                  1.212                  3.432                  0.762              
   850.000                 -2.415                  2.633                  0.708              
   800.000                 -5.803                  1.693                  0.629              
   750.000                 -9.177                  0.944                  0.537              
   700.000                -12.922                  0.500                  0.461              
   650.000                -17.077                  0.249                  0.400              
   600.000                -21.710                  0.120                  0.353              
   550.000                -26.903                  0.060                  0.331              
   500.000                -32.747                  0.035                  0.351              
   450.000                -39.320                  0.026                  0.422              
   400.000                -46.685                  0.024                  0.489              
   350.000                -54.936                  0.027                  0.549              
   300.000                -64.180                  0.013                  0.667              
   250.000                -72.278                  0.005                  0.863              
   200.000                -69.120                  0.001                  0.572              
   150.000                -69.424                  0.001                  0.267              
   100.000                -68.062                  0.001                  0.049              
    80.000                -65.086                  0.001                  0.029              
    60.000                -57.935                  0.001                  0.010              
    40.000                -48.419                  0.001                  0.003              
    30.000                -41.022                  0.001                  0.001              
    25.000                -26.454                  0.001                  0.000              
