 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.017                  2.996                  0.632              
   950.000                 -1.081                  2.836                  0.804              
   900.000                 -4.863                  2.017                  0.731              
   850.000                 -8.415                  1.348                  0.643              
   800.000                -12.067                  0.856                  0.532              
   750.000                -15.860                  0.483                  0.390              
   700.000                -19.919                  0.231                  0.276              
   650.000                -24.323                  0.106                  0.208              
   600.000                -29.178                  0.057                  0.171              
   550.000                -34.574                  0.025                  0.143              
   500.000                -40.617                  0.019                  0.181              
   450.000                -47.285                  0.016                  0.303              
   400.000                -54.604                  0.014                  0.520              
   350.000                -62.695                  0.013                  0.918              
   300.000                -71.279                  0.004                  1.010              
   250.000                -74.954                  0.003                  1.000              
   200.000                -73.577                  0.001                  0.186              
   150.000                -74.132                  0.001                  0.151              
   100.000                -72.266                  0.001                  0.081              
    80.000                -68.792                  0.001                  0.042              
    60.000                -61.042                  0.001                  0.012              
    40.000                -50.752                  0.001                  0.003              
    30.000                -42.484                  0.001                  0.001              
    25.000                -26.081                  0.001                  0.000              
