  N levels =   24          CBMF=    16.273     SST=   10.41 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.498       4.293293     0.048    0.00       1.009
    950.0     3.415       4.138205     0.051    0.00       1.303
    900.0    -0.028       3.051942     0.053    0.00       1.347
    850.0    -3.602       2.278918     0.056    0.00       1.451
    800.0    -7.081       1.514886     0.057    0.00       1.598
    750.0   -10.676       0.871143     0.059    0.00       1.596
    700.0   -14.448       0.449904     0.060    0.00       1.482
    650.0   -18.712       0.230452     0.061    0.00       1.317
    600.0   -23.525       0.121234     0.063    0.00       1.101
    550.0   -28.929       0.068923     0.066    0.00       0.868
    500.0   -34.909       0.041779     0.069    0.00       0.744
    450.0   -41.477       0.026473     0.073    0.00       0.734
    400.0   -48.755       0.017955     0.077    0.00       0.609
    350.0   -56.894       0.014569     0.085    0.00       0.475
    300.0   -65.976       0.009916     0.096    0.00       0.251
    250.0   -73.420       0.003884     0.117    0.00       0.003
    200.0   -71.575       0.001000     0.153    0.00       0.010
    150.0   -72.809       0.001000     0.202    0.00      -0.000
    100.0   -72.847       0.001000     0.405    0.00      -0.000
     80.0   -71.325       0.001000     0.755    0.00      -0.002
     60.0   -66.423       0.001000     2.042    0.00      -0.008
     40.0   -59.791       0.001000     5.238    0.00      -0.016
     30.0   -55.543       0.001000     8.440    0.00      -0.022
     25.0   -49.737       0.001000    10.124    0.00      -0.030
