  N levels =   24          CBMF=    20.433     SST=    8.12 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.023       3.491612     0.048    0.00       1.655
    950.0     0.939       3.316231     0.051    0.00       1.057
    900.0    -2.839       2.497298     0.053    0.00       1.496
    850.0    -6.369       1.727087     0.056    0.00       1.446
    800.0    -9.963       1.096695     0.057    0.00       1.554
    750.0   -13.634       0.557321     0.059    0.00       1.597
    700.0   -17.458       0.249038     0.060    0.00       1.607
    650.0   -21.805       0.132506     0.061    0.00       1.600
    600.0   -26.662       0.057387     0.063    0.00       1.561
    550.0   -32.072       0.032692     0.066    0.00       1.520
    500.0   -38.107       0.024182     0.069    0.00       1.544
    450.0   -44.724       0.020317     0.073    0.00       1.647
    400.0   -51.979       0.015521     0.077    0.00       1.668
    350.0   -60.074       0.013439     0.085    0.00       1.513
    300.0   -69.065       0.006250     0.096    0.00       1.447
    250.0   -73.929       0.003588     0.117    0.00       1.191
    200.0   -71.591       0.001000     0.153    0.00       0.906
    150.0   -71.966       0.001000     0.202    0.00       0.487
    100.0   -70.419       0.001000     0.405    0.00       0.095
     80.0   -67.247       0.001000     0.755    0.00      -0.005
     60.0   -59.831       0.001000     2.042    0.00      -0.026
     40.0   -49.900       0.001000     5.238    0.00      -0.046
     30.0   -41.961       0.001000     8.440    0.00      -0.062
     25.0   -26.209       0.001000    10.124    0.00      -0.093
