 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.023                  3.492                  0.735              
   950.000                  0.939                  3.316                  0.912              
   900.000                 -2.839                  2.497                  0.789              
   850.000                 -6.369                  1.727                  0.747              
   800.000                 -9.963                  1.097                  0.682              
   750.000                -13.634                  0.557                  0.607              
   700.000                -17.458                  0.249                  0.548              
   650.000                -21.805                  0.133                  0.508              
   600.000                -26.662                  0.057                  0.479              
   550.000                -32.072                  0.033                  0.464              
   500.000                -38.107                  0.024                  0.477              
   450.000                -44.724                  0.020                  0.542              
   400.000                -51.979                  0.016                  0.628              
   350.000                -60.074                  0.013                  0.670              
   300.000                -69.065                  0.006                  0.757              
   250.000                -73.929                  0.004                  0.769              
   200.000                -71.591                  0.001                  0.457              
   150.000                -71.966                  0.001                  0.396              
   100.000                -70.419                  0.001                  0.238              
    80.000                -67.247                  0.001                  0.031              
    60.000                -59.831                  0.001                  0.007              
    40.000                -49.900                  0.001                  0.002              
    30.000                -41.961                  0.001                  0.001              
    25.000                -26.209                  0.001                  0.000              
