  N levels =   24          CBMF=    20.929     SST=    7.04 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.642       3.167950     0.048    0.00       1.422
    950.0    -0.457       3.009798     0.051    0.00       1.414
    900.0    -4.186       2.171931     0.053    0.00       1.591
    850.0    -7.713       1.454835     0.056    0.00       1.571
    800.0   -11.321       0.918394     0.057    0.00       1.655
    750.0   -15.093       0.520503     0.059    0.00       1.645
    700.0   -19.112       0.245825     0.060    0.00       1.590
    650.0   -23.471       0.121972     0.061    0.00       1.496
    600.0   -28.335       0.068660     0.063    0.00       1.378
    550.0   -33.719       0.028598     0.066    0.00       1.217
    500.0   -39.747       0.021557     0.069    0.00       1.164
    450.0   -46.420       0.019072     0.073    0.00       1.214
    400.0   -53.740       0.016343     0.077    0.00       1.148
    350.0   -61.835       0.014999     0.085    0.00       1.111
    300.0   -70.553       0.005002     0.096    0.00       0.862
    250.0   -74.486       0.003291     0.117    0.00       0.732
    200.0   -72.639       0.001000     0.153    0.00       0.485
    150.0   -73.124       0.001000     0.202    0.00       0.296
    100.0   -71.416       0.001000     0.405    0.00       0.059
     80.0   -68.124       0.001000     0.755    0.00      -0.010
     60.0   -60.532       0.001000     2.042    0.00      -0.025
     40.0   -50.403       0.001000     5.238    0.00      -0.045
     30.0   -42.286       0.001000     8.440    0.00      -0.062
     25.0   -26.129       0.001000    10.124    0.00      -0.094
