  N levels =   24          CBMF=    21.570     SST=    6.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.996       2.990409     0.048    0.00       0.876
    950.0    -1.102       2.830757     0.051    0.00       1.408
    900.0    -4.885       2.010541     0.053    0.00       1.433
    850.0    -8.439       1.343378     0.056    0.00       1.511
    800.0   -12.092       0.851907     0.057    0.00       1.609
    750.0   -15.881       0.484802     0.059    0.00       1.586
    700.0   -19.947       0.233040     0.060    0.00       1.479
    650.0   -24.357       0.108160     0.061    0.00       1.328
    600.0   -29.215       0.056003     0.063    0.00       1.128
    550.0   -34.610       0.024947     0.066    0.00       0.732
    500.0   -40.655       0.019567     0.069    0.00       0.578
    450.0   -47.320       0.016595     0.073    0.00       0.521
    400.0   -54.635       0.014240     0.077    0.00       0.404
    350.0   -62.719       0.013057     0.085    0.00       0.370
    300.0   -71.302       0.004456     0.096    0.00       0.087
    250.0   -74.964       0.003054     0.117    0.00       0.029
    200.0   -73.590       0.001000     0.153    0.00       0.013
    150.0   -74.145       0.001000     0.202    0.00       0.002
    100.0   -72.277       0.001000     0.405    0.00      -0.001
     80.0   -68.801       0.001000     0.755    0.00      -0.007
     60.0   -61.050       0.001000     2.042    0.00      -0.020
     40.0   -50.759       0.001000     5.238    0.00      -0.037
     30.0   -42.488       0.001000     8.440    0.00      -0.051
     25.0   -26.079       0.001000    10.124    0.00      -0.080
