 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.380                  3.093                  0.663              
   950.000                 -0.718                  2.935                  0.835              
   900.000                 -4.467                  2.102                  0.743              
   850.000                 -8.000                  1.400                  0.668              
   800.000                -11.623                  0.885                  0.563              
   750.000                -15.404                  0.508                  0.432              
   700.000                -19.444                  0.253                  0.328              
   650.000                -23.858                  0.122                  0.258              
   600.000                -28.712                  0.057                  0.216              
   550.000                -34.072                  0.026                  0.190              
   500.000                -40.113                  0.020                  0.220              
   450.000                -46.787                  0.017                  0.338              
   400.000                -54.113                  0.015                  0.525              
   350.000                -62.222                  0.014                  0.768              
   300.000                -70.841                  0.005                  0.928              
   250.000                -74.687                  0.003                  1.016              
   200.000                -73.016                  0.001                  0.263              
   150.000                -73.525                  0.001                  0.123              
   100.000                -71.759                  0.001                  0.063              
    80.000                -68.370                  0.001                  0.034              
    60.000                -60.733                  0.001                  0.010              
    40.000                -50.561                  0.001                  0.002              
    30.000                -42.377                  0.001                  0.001              
    25.000                -26.107                  0.001                  0.000              
