 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.232                  3.055                  0.649              
   950.000                 -0.864                  2.896                  0.820              
   900.000                 -4.624                  2.067                  0.737              
   850.000                 -8.166                  1.377                  0.658              
   800.000                -11.804                  0.866                  0.550              
   750.000                -15.587                  0.465                  0.413              
   700.000                -19.569                  0.239                  0.301              
   650.000                -24.015                  0.131                  0.229              
   600.000                -28.917                  0.069                  0.187              
   550.000                -34.298                  0.027                  0.162              
   500.000                -40.326                  0.020                  0.198              
   450.000                -46.993                  0.017                  0.326              
   400.000                -54.311                  0.015                  0.539              
   350.000                -62.403                  0.014                  0.840              
   300.000                -71.015                  0.005                  0.994              
   250.000                -74.804                  0.003                  1.007              
   200.000                -73.229                  0.001                  0.169              
   150.000                -73.747                  0.001                  0.136              
   100.000                -71.954                  0.001                  0.072              
    80.000                -68.566                  0.001                  0.038              
    60.000                -60.878                  0.001                  0.011              
    40.000                -50.652                  0.001                  0.003              
    30.000                -42.424                  0.001                  0.001              
    25.000                -26.095                  0.001                  0.000              
