 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.011                  2.994                  0.631              
   950.000                 -1.086                  2.834                  0.803              
   900.000                 -4.868                  2.013                  0.729              
   850.000                 -8.417                  1.342                  0.639              
   800.000                -12.064                  0.850                  0.528              
   750.000                -15.857                  0.487                  0.389              
   700.000                -19.929                  0.238                  0.274              
   650.000                -24.345                  0.110                  0.205              
   600.000                -29.195                  0.056                  0.167              
   550.000                -34.588                  0.025                  0.136              
   500.000                -40.634                  0.020                  0.175              
   450.000                -47.299                  0.017                  0.292              
   400.000                -54.615                  0.014                  0.506              
   350.000                -62.701                  0.013                  0.925              
   300.000                -71.288                  0.004                  1.010              
   250.000                -74.961                  0.003                  1.000              
   200.000                -73.585                  0.001                  0.188              
   150.000                -74.139                  0.001                  0.153              
   100.000                -72.271                  0.001                  0.081              
    80.000                -68.796                  0.001                  0.041              
    60.000                -61.045                  0.001                  0.011              
    40.000                -50.755                  0.001                  0.002              
    30.000                -42.486                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
