  N levels =   24          CBMF=    21.534     SST=    6.49 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.011       2.993937     0.048    0.00       0.896
    950.0    -1.086       2.834474     0.051    0.00       1.415
    900.0    -4.868       2.012825     0.053    0.00       1.437
    850.0    -8.417       1.341857     0.056    0.00       1.512
    800.0   -12.064       0.849707     0.057    0.00       1.608
    750.0   -15.857       0.486766     0.059    0.00       1.589
    700.0   -19.929       0.238009     0.060    0.00       1.482
    650.0   -24.345       0.109582     0.061    0.00       1.330
    600.0   -29.195       0.055796     0.063    0.00       1.132
    550.0   -34.588       0.025074     0.066    0.00       0.744
    500.0   -40.634       0.019593     0.069    0.00       0.592
    450.0   -47.299       0.016629     0.073    0.00       0.542
    400.0   -54.615       0.014200     0.077    0.00       0.423
    350.0   -62.701       0.013422     0.085    0.00       0.383
    300.0   -71.288       0.004483     0.096    0.00       0.105
    250.0   -74.961       0.003055     0.117    0.00       0.033
    200.0   -73.585       0.001000     0.153    0.00       0.016
    150.0   -74.139       0.001000     0.202    0.00       0.002
    100.0   -72.271       0.001000     0.405    0.00      -0.001
     80.0   -68.796       0.001000     0.755    0.00      -0.007
     60.0   -61.045       0.001000     2.042    0.00      -0.020
     40.0   -50.755       0.001000     5.238    0.00      -0.037
     30.0   -42.486       0.001000     8.440    0.00      -0.051
     25.0   -26.080       0.001000    10.124    0.00      -0.080
