 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.093                  5.222                  0.715              
   950.000                  5.984                  5.041                  0.894              
   900.000                  2.613                  3.781                  0.740              
   850.000                 -0.935                  2.904                  0.678              
   800.000                 -4.184                  1.920                  0.599              
   750.000                 -7.465                  1.156                  0.494              
   700.000                -10.992                  0.678                  0.398              
   650.000                -14.935                  0.401                  0.320              
   600.000                -19.460                  0.275                  0.269              
   550.000                -24.744                  0.184                  0.258              
   500.000                -30.832                  0.148                  0.305              
   450.000                -37.682                  0.104                  0.430              
   400.000                -45.137                  0.064                  0.585              
   350.000                -53.386                  0.037                  0.762              
   300.000                -62.634                  0.015                  0.938              
   250.000                -71.411                  0.005                  1.034              
   200.000                -68.943                  0.001                  0.214              
   150.000                -70.171                  0.001                  0.141              
   100.000                -69.481                  0.001                  0.073              
    80.000                -66.587                  0.001                  0.047              
    60.000                -58.886                  0.001                  0.018              
    40.000                -48.769                  0.001                  0.005              
    30.000                -41.095                  0.001                  0.002              
    25.000                -26.388                  0.001                  0.001              
