 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.964                  2.984                  0.633              
   950.000                 -1.133                  2.824                  0.808              
   900.000                 -4.919                  2.006                  0.728              
   850.000                 -8.476                  1.341                  0.636              
   800.000                -12.139                  0.845                  0.528              
   750.000                -15.920                  0.438                  0.390              
   700.000                -19.901                  0.224                  0.276              
   650.000                -24.358                  0.122                  0.206              
   600.000                -29.266                  0.067                  0.164              
   550.000                -34.659                  0.025                  0.127              
   500.000                -40.690                  0.019                  0.162              
   450.000                -47.356                  0.016                  0.266              
   400.000                -54.672                  0.014                  0.463              
   350.000                -62.759                  0.013                  0.918              
   300.000                -71.337                  0.004                  0.987              
   250.000                -74.973                  0.003                  1.005              
   200.000                -73.603                  0.001                  0.199              
   150.000                -74.158                  0.001                  0.154              
   100.000                -72.288                  0.001                  0.078              
    80.000                -68.812                  0.001                  0.039              
    60.000                -61.059                  0.001                  0.011              
    40.000                -50.767                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
