 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.271                  3.063                  0.653              
   950.000                 -0.827                  2.905                  0.825              
   900.000                 -4.584                  2.075                  0.739              
   850.000                 -8.120                  1.382                  0.661              
   800.000                -11.749                  0.877                  0.554              
   750.000                -15.549                  0.507                  0.418              
   700.000                -19.603                  0.241                  0.309              
   650.000                -23.989                  0.112                  0.237              
   600.000                -28.843                  0.061                  0.193              
   550.000                -34.229                  0.026                  0.168              
   500.000                -40.264                  0.020                  0.202              
   450.000                -46.935                  0.017                  0.329              
   400.000                -54.258                  0.015                  0.534              
   350.000                -62.360                  0.014                  0.819              
   300.000                -70.974                  0.005                  0.971              
   250.000                -74.772                  0.003                  1.010              
   200.000                -73.162                  0.001                  0.184              
   150.000                -73.680                  0.001                  0.131              
   100.000                -71.886                  0.001                  0.069              
    80.000                -68.497                  0.001                  0.037              
    60.000                -60.844                  0.001                  0.011              
    40.000                -50.623                  0.001                  0.002              
    30.000                -42.410                  0.001                  0.001              
    25.000                -26.099                  0.001                  0.000              
