 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 32.180                 24.374                  0.802              
   950.000                 27.898                 24.096                  0.979              
   900.000                 26.442                 20.230                  0.845              
   850.000                 23.963                 17.863                  0.843              
   800.000                 21.717                 15.773                  0.838              
   750.000                 19.334                 13.961                  0.834              
   700.000                 16.813                 12.287                  0.834              
   650.000                 14.083                 10.704                  0.840              
   600.000                 11.066                  9.204                  0.849              
   550.000                  7.672                  7.781                  0.846              
   500.000                  3.813                  6.363                  0.840              
   450.000                 -0.666                  4.586                  0.834              
   400.000                 -5.263                  3.119                  0.840              
   350.000                -10.815                  2.008                  0.809              
   300.000                -17.658                  1.057                  0.802              
   250.000                -26.405                  0.444                  0.571              
   200.000                -38.108                  0.180                  0.598              
   150.000                -54.200                  0.113                  0.657              
   100.000                -71.016                  0.014                  0.582              
    80.000                -59.784                  0.001                  0.056              
    60.000                -50.642                  0.001                  0.009              
    40.000                -42.965                  0.001                  0.003              
    30.000                -37.561                  0.001                  0.001              
    25.000                -27.326                  0.001                  0.000              
