 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.051                  3.006                  0.657              
   950.000                 -1.046                  2.847                  0.831              
   900.000                 -4.821                  2.027                  0.740              
   850.000                 -8.372                  1.353                  0.658              
   800.000                -12.028                  0.854                  0.553              
   750.000                -15.820                  0.448                  0.425              
   700.000                -19.799                  0.224                  0.320              
   650.000                -24.239                  0.123                  0.253              
   600.000                -29.148                  0.067                  0.213              
   550.000                -34.544                  0.026                  0.183              
   500.000                -40.576                  0.020                  0.212              
   450.000                -47.241                  0.017                  0.316              
   400.000                -54.556                  0.014                  0.489              
   350.000                -62.644                  0.014                  0.802              
   300.000                -71.238                  0.005                  0.907              
   250.000                -74.943                  0.003                  0.969              
   200.000                -73.562                  0.001                  0.291              
   150.000                -74.117                  0.001                  0.155              
   100.000                -72.253                  0.001                  0.066              
    80.000                -68.780                  0.001                  0.034              
    60.000                -61.030                  0.001                  0.010              
    40.000                -50.743                  0.001                  0.002              
    30.000                -42.478                  0.001                  0.001              
    25.000                -26.082                  0.001                  0.000              
