  N levels =   24          CBMF=    10.476     SST=   22.91 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    20.151      11.409211     0.048    0.00       1.941
    950.0    15.960      11.175896     0.051    0.00       1.837
    900.0    13.816       8.542906     0.053    0.00       1.866
    850.0    10.986       6.954019     0.056    0.00       1.625
    800.0     8.179       5.453577     0.057    0.00       1.519
    750.0     5.325       4.227023     0.059    0.00       1.459
    700.0     2.031       3.337880     0.060    0.00       1.434
    650.0    -1.716       2.483567     0.061    0.00       1.452
    600.0    -5.212       1.688315     0.063    0.00       1.488
    550.0    -9.244       1.147946     0.066    0.00       1.560
    500.0   -14.125       0.919365     0.069    0.00       1.707
    450.0   -20.059       0.684516     0.073    0.00       1.851
    400.0   -26.834       0.294134     0.077    0.00       1.737
    350.0   -34.816       0.169044     0.085    0.00       1.510
    300.0   -44.156       0.110031     0.096    0.00       1.325
    250.0   -55.082       0.050847     0.117    0.00       1.041
    200.0   -67.789       0.010984     0.153    0.00       0.627
    150.0   -69.325       0.001000     0.202    0.00       0.120
    100.0   -69.172       0.001000     0.405    0.00      -0.080
     80.0   -67.312       0.001000     0.755    0.00      -0.117
     60.0   -60.363       0.001000     2.042    0.00      -0.256
     40.0   -50.060       0.001000     5.238    0.00      -0.462
     30.0   -41.814       0.001000     8.440    0.00      -0.627
     25.0   -26.621       0.001000    10.124    0.00      -0.931
