  N levels =   24          CBMF=     9.845     SST=   26.06 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    23.368      14.219154     0.048    0.00       1.955
    950.0    19.150      13.969236     0.051    0.00       1.078
    900.0    17.301      10.941999     0.053    0.00       1.743
    850.0    14.679       9.121588     0.056    0.00       1.635
    800.0    12.126       7.394882     0.057    0.00       1.746
    750.0     9.486       6.018973     0.059    0.00       1.788
    700.0     6.416       4.976362     0.060    0.00       1.814
    650.0     2.934       4.111732     0.061    0.00       1.830
    600.0    -1.055       3.248795     0.063    0.00       1.839
    550.0    -4.808       2.382018     0.066    0.00       1.864
    500.0    -9.204       1.742472     0.069    0.00       1.944
    450.0   -14.449       1.141708     0.073    0.00       2.076
    400.0   -20.619       0.589689     0.077    0.00       2.226
    350.0   -28.015       0.247513     0.085    0.00       2.330
    300.0   -37.004       0.134136     0.096    0.00       2.175
    250.0   -47.755       0.060147     0.117    0.00       2.123
    200.0   -60.938       0.029853     0.153    0.00       1.647
    150.0   -70.486       0.003255     0.202    0.00       1.111
    100.0   -66.192       0.001000     0.405    0.00       0.245
     80.0   -61.118       0.001000     0.755    0.00      -0.079
     60.0   -53.779       0.001000     2.042    0.00      -0.129
     40.0   -44.965       0.001000     5.238    0.00      -0.188
     30.0   -38.671       0.001000     8.440    0.00      -0.230
     25.0   -27.042       0.001000    10.124    0.00      -0.307
