  N levels =   24          CBMF=    21.529     SST=    6.50 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.014       2.996314     0.048    0.00       0.957
    950.0    -1.083       2.836669     0.051    0.00       1.440
    900.0    -4.866       2.013280     0.053    0.00       1.456
    850.0    -8.422       1.346015     0.056    0.00       1.517
    800.0   -12.079       0.846747     0.057    0.00       1.610
    750.0   -15.846       0.460173     0.059    0.00       1.593
    700.0   -19.865       0.243879     0.060    0.00       1.494
    650.0   -24.336       0.125239     0.061    0.00       1.351
    600.0   -29.223       0.059857     0.063    0.00       1.156
    550.0   -34.596       0.025361     0.066    0.00       0.785
    500.0   -40.635       0.019674     0.069    0.00       0.634
    450.0   -47.299       0.016692     0.073    0.00       0.592
    400.0   -54.613       0.014300     0.077    0.00       0.479
    350.0   -62.697       0.013091     0.085    0.00       0.439
    300.0   -71.282       0.004470     0.096    0.00       0.155
    250.0   -74.957       0.003057     0.117    0.00       0.060
    200.0   -73.581       0.001000     0.153    0.00       0.025
    150.0   -74.136       0.001000     0.202    0.00       0.005
    100.0   -72.269       0.001000     0.405    0.00      -0.001
     80.0   -68.794       0.001000     0.755    0.00      -0.007
     60.0   -61.043       0.001000     2.042    0.00      -0.020
     40.0   -50.753       0.001000     5.238    0.00      -0.037
     30.0   -42.485       0.001000     8.440    0.00      -0.051
     25.0   -26.080       0.001000    10.124    0.00      -0.080
