 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.126                  3.214                  0.634              
   950.000                  0.044                  3.041                  0.802              
   900.000                 -3.771                  2.234                  0.750              
   850.000                 -7.290                  1.517                  0.672              
   800.000                -10.902                  0.982                  0.561              
   750.000                -14.674                  0.571                  0.418              
   700.000                -18.679                  0.277                  0.311              
   650.000                -23.042                  0.143                  0.251              
   600.000                -27.904                  0.067                  0.225              
   550.000                -33.254                  0.033                  0.218              
   500.000                -39.301                  0.024                  0.267              
   450.000                -45.994                  0.021                  0.427              
   400.000                -53.283                  0.016                  0.705              
   350.000                -61.338                  0.013                  0.873              
   300.000                -70.234                  0.005                  1.002              
   250.000                -74.484                  0.003                  0.999              
   200.000                -73.003                  0.001                  0.209              
   150.000                -73.726                  0.001                  0.164              
   100.000                -72.111                  0.001                  0.097              
    80.000                -68.712                  0.001                  0.056              
    60.000                -60.862                  0.001                  0.019              
    40.000                -50.537                  0.001                  0.005              
    30.000                -42.315                  0.001                  0.002              
    25.000                -26.083                  0.001                  0.000              
