  N levels =   24          CBMF=    13.767     SST=   15.91 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    13.176       6.589299     0.048    0.00       1.190
    950.0     9.045       6.387896     0.051    0.00       1.290
    900.0     5.953       4.718746     0.053    0.00       1.260
    850.0     2.511       3.590326     0.056    0.00       1.241
    800.0    -0.922       2.559883     0.057    0.00       1.362
    750.0    -3.955       1.522889     0.059    0.00       1.488
    700.0    -7.291       0.857105     0.060    0.00       1.539
    650.0   -10.984       0.458859     0.061    0.00       1.456
    600.0   -15.215       0.246796     0.063    0.00       1.276
    550.0   -20.171       0.150127     0.066    0.00       1.067
    500.0   -25.983       0.118366     0.069    0.00       0.905
    450.0   -32.701       0.118218     0.073    0.00       0.892
    400.0   -40.238       0.135789     0.077    0.00       0.898
    350.0   -48.542       0.056829     0.085    0.00       0.736
    300.0   -57.890       0.020885     0.096    0.00       0.575
    250.0   -68.482       0.008123     0.117    0.00       0.206
    200.0   -65.331       0.001000     0.153    0.00       0.010
    150.0   -66.895       0.001000     0.202    0.00      -0.042
    100.0   -68.365       0.001000     0.405    0.00      -0.032
     80.0   -68.529       0.001000     0.755    0.00      -0.031
     60.0   -66.624       0.001000     2.042    0.00      -0.044
     40.0   -64.693       0.001000     5.238    0.00      -0.057
     30.0   -65.674       0.001000     8.440    0.00      -0.050
     25.0   -71.602       0.001000    10.124    0.00      -0.010
