 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 13.176                  6.589                  0.699              
   950.000                  9.045                  6.388                  0.875              
   900.000                  5.953                  4.719                  0.739              
   850.000                  2.511                  3.590                  0.681              
   800.000                 -0.922                  2.560                  0.597              
   750.000                 -3.955                  1.523                  0.488              
   700.000                 -7.291                  0.857                  0.368              
   650.000                -10.984                  0.459                  0.277              
   600.000                -15.215                  0.247                  0.220              
   550.000                -20.171                  0.150                  0.200              
   500.000                -25.983                  0.118                  0.223              
   450.000                -32.701                  0.118                  0.310              
   400.000                -40.238                  0.136                  0.512              
   350.000                -48.542                  0.057                  0.766              
   300.000                -57.890                  0.021                  0.830              
   250.000                -68.482                  0.008                  0.999              
   200.000                -65.331                  0.001                  0.111              
   150.000                -66.895                  0.001                  0.079              
   100.000                -68.365                  0.001                  0.062              
    80.000                -68.529                  0.001                  0.050              
    60.000                -66.624                  0.001                  0.028              
    40.000                -64.693                  0.001                  0.014              
    30.000                -65.674                  0.001                  0.011              
    25.000                -71.602                  0.001                  0.019              
