  N levels =   24          CBMF=    12.707     SST=   17.87 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    15.071       7.791211     0.048    0.00       1.895
    950.0    10.927       7.574254     0.051    0.00       1.732
    900.0     8.163       5.564459     0.053    0.00       1.856
    850.0     4.935       4.312152     0.056    0.00       1.654
    800.0     1.684       3.246679     0.057    0.00       1.618
    750.0    -1.723       2.266501     0.059    0.00       1.591
    700.0    -4.847       1.404290     0.060    0.00       1.589
    650.0    -8.331       0.838328     0.061    0.00       1.588
    600.0   -12.312       0.491639     0.063    0.00       1.571
    550.0   -16.997       0.303311     0.066    0.00       1.547
    500.0   -22.583       0.219165     0.069    0.00       1.583
    450.0   -29.159       0.179319     0.073    0.00       1.708
    400.0   -36.579       0.123706     0.077    0.00       1.763
    350.0   -44.862       0.093469     0.085    0.00       1.678
    300.0   -54.328       0.039789     0.096    0.00       1.323
    250.0   -65.082       0.013042     0.117    0.00       1.119
    200.0   -69.631       0.001309     0.153    0.00       0.652
    150.0   -68.094       0.001000     0.202    0.00       0.191
    100.0   -66.110       0.001000     0.405    0.00      -0.057
     80.0   -63.156       0.001000     0.755    0.00      -0.067
     60.0   -56.005       0.001000     2.042    0.00      -0.114
     40.0   -46.704       0.001000     5.238    0.00      -0.176
     30.0   -39.837       0.001000     8.440    0.00      -0.222
     25.0   -26.749       0.001000    10.124    0.00      -0.309
