 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.433                  3.303                  0.648              
   950.000                  0.347                  3.129                  0.818              
   900.000                 -3.493                  2.318                  0.743              
   850.000                 -7.048                  1.601                  0.675              
   800.000                -10.645                  1.012                  0.562              
   750.000                -14.306                  0.515                  0.417              
   700.000                -18.195                  0.288                  0.309              
   650.000                -22.632                  0.133                  0.245              
   600.000                -27.416                  0.083                  0.213              
   550.000                -32.794                  0.044                  0.209              
   500.000                -38.767                  0.022                  0.257              
   450.000                -45.424                  0.023                  0.426              
   400.000                -52.818                  0.025                  0.689              
   350.000                -61.039                  0.017                  0.849              
   300.000                -69.866                  0.006                  1.020              
   250.000                -74.238                  0.003                  0.999              
   200.000                -72.391                  0.001                  0.170              
   150.000                -72.995                  0.001                  0.138              
   100.000                -71.371                  0.001                  0.082              
    80.000                -68.047                  0.001                  0.046              
    60.000                -60.385                  0.001                  0.015              
    40.000                -50.256                  0.001                  0.004              
    30.000                -42.178                  0.001                  0.001              
    25.000                -26.156                  0.001                  0.000              
