 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.628                  3.344                  0.623              
   950.000                  0.540                  3.170                  0.788              
   900.000                 -3.308                  2.361                  0.743              
   850.000                 -6.871                  1.634                  0.657              
   800.000                -10.477                  1.030                  0.540              
   750.000                -14.139                  0.515                  0.383              
   700.000                -18.014                  0.278                  0.269              
   650.000                -22.447                  0.123                  0.199              
   600.000                -27.211                  0.066                  0.165              
   550.000                -32.562                  0.034                  0.142              
   500.000                -38.555                  0.019                  0.169              
   450.000                -45.198                  0.019                  0.293              
   400.000                -52.556                  0.020                  0.527              
   350.000                -60.766                  0.017                  0.795              
   300.000                -69.699                  0.006                  0.999              
   250.000                -74.280                  0.003                  0.999              
   200.000                -73.086                  0.001                  0.191              
   150.000                -74.119                  0.001                  0.169              
   100.000                -73.171                  0.001                  0.101              
    80.000                -70.579                  0.001                  0.057              
    60.000                -64.131                  0.001                  0.018              
    40.000                -55.477                  0.001                  0.004              
    30.000                -48.986                  0.001                  0.002              
    25.000                -37.476                  0.001                  0.000              
