  N levels =   24          CBMF=    21.515     SST=    6.51 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.037       3.001137     0.048    0.00       1.348
    950.0    -1.060       2.841713     0.051    0.00       1.162
    900.0    -4.840       2.019464     0.053    0.00       1.461
    850.0    -8.389       1.346558     0.056    0.00       1.461
    800.0   -12.034       0.851746     0.057    0.00       1.567
    750.0   -15.823       0.486632     0.059    0.00       1.591
    700.0   -19.892       0.239872     0.060    0.00       1.566
    650.0   -24.313       0.111147     0.061    0.00       1.512
    600.0   -29.161       0.055462     0.063    0.00       1.423
    550.0   -34.546       0.025005     0.066    0.00       1.227
    500.0   -40.590       0.019259     0.069    0.00       1.175
    450.0   -47.257       0.016341     0.073    0.00       1.209
    400.0   -54.575       0.013970     0.077    0.00       1.170
    350.0   -62.666       0.013487     0.085    0.00       1.132
    300.0   -71.255       0.004489     0.096    0.00       0.919
    250.0   -74.944       0.003063     0.117    0.00       0.759
    200.0   -73.565       0.001000     0.153    0.00       0.582
    150.0   -74.121       0.001000     0.202    0.00       0.316
    100.0   -72.256       0.001000     0.405    0.00       0.065
     80.0   -68.783       0.001000     0.755    0.00      -0.000
     60.0   -61.034       0.001000     2.042    0.00      -0.015
     40.0   -50.746       0.001000     5.238    0.00      -0.028
     30.0   -42.480       0.001000     8.440    0.00      -0.038
     25.0   -26.081       0.001000    10.124    0.00      -0.059
