 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.037                  3.001                  0.693              
   950.000                 -1.060                  2.842                  0.869              
   900.000                 -4.840                  2.019                  0.766              
   850.000                 -8.389                  1.347                  0.703              
   800.000                -12.034                  0.852                  0.622              
   750.000                -15.823                  0.487                  0.523              
   700.000                -19.892                  0.240                  0.443              
   650.000                -24.313                  0.111                  0.391              
   600.000                -29.161                  0.055                  0.358              
   550.000                -34.546                  0.025                  0.332              
   500.000                -40.590                  0.019                  0.350              
   450.000                -47.257                  0.016                  0.423              
   400.000                -54.575                  0.014                  0.551              
   350.000                -62.666                  0.013                  0.782              
   300.000                -71.255                  0.004                  0.834              
   250.000                -74.944                  0.003                  0.854              
   200.000                -73.565                  0.001                  0.360              
   150.000                -74.121                  0.001                  0.308              
   100.000                -72.256                  0.001                  0.177              
    80.000                -68.783                  0.001                  0.033              
    60.000                -61.034                  0.001                  0.008              
    40.000                -50.746                  0.001                  0.002              
    30.000                -42.480                  0.001                  0.001              
    25.000                -26.081                  0.001                  0.000              
