 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.007                  2.994                  0.628              
   950.000                 -1.091                  2.835                  0.800              
   900.000                 -4.873                  2.012                  0.728              
   850.000                 -8.429                  1.342                  0.637              
   800.000                -12.082                  0.843                  0.526              
   750.000                -15.853                  0.456                  0.386              
   700.000                -19.866                  0.242                  0.271              
   650.000                -24.341                  0.127                  0.203              
   600.000                -29.234                  0.060                  0.166              
   550.000                -34.606                  0.025                  0.134              
   500.000                -40.644                  0.020                  0.172              
   450.000                -47.309                  0.017                  0.288              
   400.000                -54.623                  0.014                  0.506              
   350.000                -62.708                  0.013                  0.948              
   300.000                -71.293                  0.004                  1.005              
   250.000                -74.963                  0.003                  1.000              
   200.000                -73.587                  0.001                  0.194              
   150.000                -74.141                  0.001                  0.158              
   100.000                -72.273                  0.001                  0.084              
    80.000                -68.798                  0.001                  0.043              
    60.000                -61.047                  0.001                  0.012              
    40.000                -50.756                  0.001                  0.002              
    30.000                -42.487                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
