  N levels =   24          CBMF=    19.778     SST=    9.78 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.892       4.064385     0.048    0.00       1.039
    950.0     2.798       3.879489     0.051    0.00       1.344
    900.0    -0.917       3.005941     0.053    0.00       1.360
    850.0    -4.439       2.141195     0.056    0.00       1.435
    800.0    -7.888       1.279280     0.057    0.00       1.568
    750.0   -11.262       0.669802     0.059    0.00       1.547
    700.0   -15.032       0.364808     0.060    0.00       1.423
    650.0   -19.270       0.227007     0.061    0.00       1.268
    600.0   -24.034       0.140651     0.063    0.00       1.081
    550.0   -29.352       0.084124     0.066    0.00       0.883
    500.0   -35.306       0.053628     0.069    0.00       0.778
    450.0   -42.099       0.109281     0.073    0.00       0.763
    400.0   -49.592       0.082410     0.077    0.00       0.627
    350.0   -57.784       0.020519     0.085    0.00       0.525
    300.0   -66.724       0.008766     0.096    0.00       0.291
    250.0   -73.642       0.003745     0.117    0.00       0.119
    200.0   -71.959       0.001000     0.153    0.00       0.017
    150.0   -73.294       0.001000     0.202    0.00       0.001
    100.0   -72.841       0.001000     0.405    0.00      -0.003
     80.0   -70.474       0.001000     0.755    0.00      -0.027
     60.0   -63.935       0.001000     2.042    0.00      -0.092
     40.0   -55.159       0.001000     5.238    0.00      -0.180
     30.0   -48.711       0.001000     8.440    0.00      -0.244
     25.0   -37.522       0.001000    10.124    0.00      -0.356
