 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.754                  3.388                  0.648              
   950.000                  0.667                  3.214                  0.817              
   900.000                 -3.152                  2.402                  0.745              
   850.000                 -6.695                  1.653                  0.669              
   800.000                -10.295                  1.041                  0.555              
   750.000                -13.969                  0.524                  0.408              
   700.000                -17.833                  0.267                  0.293              
   650.000                -22.247                  0.127                  0.221              
   600.000                -27.077                  0.059                  0.178              
   550.000                -32.457                  0.028                  0.160              
   500.000                -38.491                  0.020                  0.191              
   450.000                -45.133                  0.017                  0.334              
   400.000                -52.412                  0.013                  0.570              
   350.000                -60.510                  0.011                  0.725              
   300.000                -69.545                  0.006                  0.977              
   250.000                -74.208                  0.003                  1.007              
   200.000                -72.963                  0.001                  0.182              
   150.000                -73.998                  0.001                  0.142              
   100.000                -73.076                  0.001                  0.083              
    80.000                -70.506                  0.001                  0.048              
    60.000                -64.074                  0.001                  0.015              
    40.000                -55.437                  0.001                  0.004              
    30.000                -48.964                  0.001                  0.001              
    25.000                -37.498                  0.001                  0.000              
