 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 43.443                 45.837                  0.808              
   950.000                 39.068                 45.602                  0.982              
   900.000                 38.176                 39.606                  0.841              
   850.000                 35.333                 36.814                  0.857              
   800.000                 32.166                 33.962                  0.883              
   750.000                 28.887                 31.040                  0.906              
   700.000                 25.479                 28.389                  0.937              
   650.000                 22.006                 26.060                  0.981              
   600.000                 18.683                 23.748                  1.028              
   550.000                 15.432                 21.113                  1.046              
   500.000                 11.581                 18.282                  1.056              
   450.000                  6.787                 14.906                  1.070              
   400.000                  0.023                 10.592                  1.097              
   350.000                 -7.918                  5.065                  1.105              
   300.000                -15.911                  3.977                  0.891              
   250.000                -28.097                  1.049                  0.762              
   200.000                -42.637                  0.405                  0.955              
   150.000                -58.864                  0.034                  0.785              
   100.000                -65.591                  0.001                  0.213              
    80.000                -64.299                  0.001                  0.137              
    60.000                -58.061                  0.001                  0.021              
    40.000                -48.798                  0.001                  0.008              
    30.000                -41.141                  0.001                  0.004              
    25.000                -26.765                  0.001                  0.001              
