 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 17.488                  9.385                  0.762              
   950.000                 13.324                  9.155                  0.948              
   900.000                 10.872                  6.802                  0.776              
   850.000                  7.840                  5.366                  0.720              
   800.000                  4.758                  4.153                  0.651              
   750.000                  1.493                  3.117                  0.588              
   700.000                 -1.950                  2.190                  0.544              
   650.000                 -5.227                  1.398                  0.502              
   600.000                 -8.901                  0.860                  0.452              
   550.000                -13.207                  0.532                  0.412              
   500.000                -18.403                  0.358                  0.421              
   450.000                -24.671                  0.270                  0.463              
   400.000                -31.957                  0.190                  0.471              
   350.000                -40.229                  0.132                  0.542              
   300.000                -49.661                  0.060                  0.789              
   250.000                -60.560                  0.025                  1.284              
   200.000                -70.479                  0.005                  0.870              
   150.000                -69.411                  0.001                  0.187              
   100.000                -69.782                  0.001                  0.078              
    80.000                -68.157                  0.001                  0.057              
    60.000                -61.115                  0.001                  0.025              
    40.000                -50.678                  0.001                  0.009              
    30.000                -42.232                  0.001                  0.004              
    25.000                -26.527                  0.001                  0.001              
