  N levels =   24          CBMF=    14.021     SST=   13.73 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    10.890       5.568793     0.048    0.00       1.039
    950.0     6.777       5.387654     0.051    0.00       1.268
    900.0     3.592       3.913239     0.053    0.00       1.273
    850.0     0.180       2.880396     0.056    0.00       1.345
    800.0    -3.313       2.051988     0.057    0.00       1.523
    750.0    -6.580       1.251085     0.059    0.00       1.602
    700.0   -10.134       0.730144     0.060    0.00       1.541
    650.0   -14.196       0.426433     0.061    0.00       1.386
    600.0   -18.836       0.247755     0.063    0.00       1.176
    550.0   -24.119       0.142252     0.066    0.00       0.952
    500.0   -30.041       0.079907     0.069    0.00       0.804
    450.0   -36.589       0.044169     0.073    0.00       0.782
    400.0   -43.872       0.027254     0.077    0.00       0.747
    350.0   -52.073       0.020480     0.085    0.00       0.503
    300.0   -61.400       0.018235     0.096    0.00       0.408
    250.0   -70.857       0.005705     0.117    0.00       0.030
    200.0   -67.978       0.001000     0.153    0.00       0.006
    150.0   -69.268       0.001000     0.202    0.00      -0.005
    100.0   -70.312       0.001000     0.405    0.00      -0.004
     80.0   -70.136       0.001000     0.755    0.00      -0.004
     60.0   -67.579       0.001000     2.042    0.00      -0.007
     40.0   -64.394       0.001000     5.238    0.00      -0.011
     30.0   -63.890       0.001000     8.440    0.00      -0.012
     25.0   -66.605       0.001000    10.124    0.00      -0.009
