 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.890                  5.569                  0.671              
   950.000                  6.777                  5.388                  0.842              
   900.000                  3.592                  3.913                  0.732              
   850.000                  0.180                  2.880                  0.673              
   800.000                 -3.313                  2.052                  0.572              
   750.000                 -6.580                  1.251                  0.416              
   700.000                -10.134                  0.730                  0.296              
   650.000                -14.196                  0.426                  0.216              
   600.000                -18.836                  0.248                  0.170              
   550.000                -24.119                  0.142                  0.158              
   500.000                -30.041                  0.080                  0.186              
   450.000                -36.589                  0.044                  0.299              
   400.000                -43.872                  0.027                  0.522              
   350.000                -52.073                  0.020                  0.661              
   300.000                -61.400                  0.018                  0.972              
   250.000                -70.857                  0.006                  1.000              
   200.000                -67.978                  0.001                  0.095              
   150.000                -69.268                  0.001                  0.083              
   100.000                -70.312                  0.001                  0.065              
    80.000                -70.136                  0.001                  0.051              
    60.000                -67.579                  0.001                  0.026              
    40.000                -64.394                  0.001                  0.011              
    30.000                -63.890                  0.001                  0.008              
    25.000                -66.605                  0.001                  0.009              
