 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.973                  4.099                  0.665              
   950.000                  2.880                  3.915                  0.837              
   900.000                 -0.832                  3.071                  0.735              
   850.000                 -4.358                  2.202                  0.684              
   800.000                 -7.835                  1.329                  0.573              
   750.000                -11.219                  0.653                  0.427              
   700.000                -14.980                  0.310                  0.320              
   650.000                -19.154                  0.176                  0.254              
   600.000                -23.875                  0.107                  0.223              
   550.000                -29.184                  0.064                  0.225              
   500.000                -35.138                  0.041                  0.285              
   450.000                -41.853                  0.086                  0.463              
   400.000                -49.370                  0.080                  0.694              
   350.000                -57.591                  0.021                  0.776              
   300.000                -66.584                  0.009                  1.034              
   250.000                -73.474                  0.004                  0.999              
   200.000                -71.396                  0.001                  0.162              
   150.000                -72.483                  0.001                  0.132              
   100.000                -71.917                  0.001                  0.089              
    80.000                -69.516                  0.001                  0.056              
    60.000                -63.178                  0.001                  0.021              
    40.000                -54.711                  0.001                  0.006              
    30.000                -48.502                  0.001                  0.002              
    25.000                -37.611                  0.001                  0.001              
