  N levels =   24          CBMF=    21.028     SST=    7.61 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.423       3.296753     0.048    0.00       1.279
    950.0     0.338       3.121558     0.051    0.00       1.543
    900.0    -3.487       2.301228     0.053    0.00       1.536
    850.0    -7.013       1.573197     0.056    0.00       1.538
    800.0   -10.585       1.002522     0.057    0.00       1.609
    750.0   -14.272       0.575810     0.059    0.00       1.589
    700.0   -18.261       0.321122     0.060    0.00       1.507
    650.0   -22.655       0.154833     0.061    0.00       1.380
    600.0   -27.475       0.095075     0.063    0.00       1.211
    550.0   -32.851       0.042930     0.066    0.00       1.017
    500.0   -38.797       0.025516     0.069    0.00       0.921
    450.0   -45.508       0.025778     0.073    0.00       0.940
    400.0   -52.926       0.022846     0.077    0.00       0.814
    350.0   -61.077       0.015788     0.085    0.00       0.701
    300.0   -69.878       0.005526     0.096    0.00       0.439
    250.0   -74.157       0.003463     0.117    0.00       0.234
    200.0   -72.093       0.001000     0.153    0.00       0.075
    150.0   -72.524       0.001000     0.202    0.00       0.024
    100.0   -70.925       0.001000     0.405    0.00      -0.007
     80.0   -67.670       0.001000     0.755    0.00      -0.018
     60.0   -60.155       0.001000     2.042    0.00      -0.043
     40.0   -50.139       0.001000     5.238    0.00      -0.077
     30.0   -42.113       0.001000     8.440    0.00      -0.103
     25.0   -26.172       0.001000    10.124    0.00      -0.157
